candidate_id,base_sample_id,postprocess_stage,receptor_scope,delta_angstrom,num_clash_pairs,num_severe_clash_pairs,total_clash_score,max_clash_depth,mean_clash_depth,delta03_status,delta04_status,delta05_status
complex_crossdocked_000004__cand_0014,complex_crossdocked_000004,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000004__cand_0015,complex_crossdocked_000004,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000004__cand_0015,complex_crossdocked_000004,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000004__cand_0018,complex_crossdocked_000004,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000004__cand_0018,complex_crossdocked_000004,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000004__cand_0019,complex_crossdocked_000004,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000004__cand_0019,complex_crossdocked_000004,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000004__cand_0020,complex_crossdocked_000004,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000004__cand_0020,complex_crossdocked_000004,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0001,complex_crossdocked_000005,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0001,complex_crossdocked_000005,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0002,complex_crossdocked_000005,raw_generated,pocket10_all_atoms,0.4,1,0,1.5167655931236368e-05,0.0038945674896240234,0.0038945674896240234,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0002,complex_crossdocked_000005,standardized_generated,pocket10_all_atoms,0.4,1,0,1.5167655931236368e-05,0.0038945674896240234,0.0038945674896240234,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0004,complex_crossdocked_000005,raw_generated,pocket10_all_atoms,0.4,1,0,0.015115197180421092,0.12294387817382812,0.12294387817382812,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0004,complex_crossdocked_000005,standardized_generated,pocket10_all_atoms,0.4,1,0,0.015115197180421092,0.12294387817382812,0.12294387817382812,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0005,complex_crossdocked_000005,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0005,complex_crossdocked_000005,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0007,complex_crossdocked_000005,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0007,complex_crossdocked_000005,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0008,complex_crossdocked_000005,raw_generated,pocket10_all_atoms,0.4,1,0,0.0664634742389012,0.25780510902404785,0.25780510902404785,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0008,complex_crossdocked_000005,standardized_generated,pocket10_all_atoms,0.4,1,0,0.0664634742389012,0.25780510902404785,0.25780510902404785,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0011,complex_crossdocked_000005,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0011,complex_crossdocked_000005,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0012,complex_crossdocked_000005,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0012,complex_crossdocked_000005,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0013,complex_crossdocked_000005,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0013,complex_crossdocked_000005,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0015,complex_crossdocked_000005,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0015,complex_crossdocked_000005,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0016,complex_crossdocked_000005,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0016,complex_crossdocked_000005,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0017,complex_crossdocked_000005,raw_generated,pocket10_all_atoms,0.4,1,0,0.0006590372336745531,0.025671720504760742,0.025671720504760742,no_severe,no_severe,no_severe
complex_crossdocked_000005__cand_0017,complex_crossdocked_000005,standardized_generated,pocket10_all_atoms,0.4,1,0,0.0006590372336745531,0.025671720504760742,0.025671720504760742,no_severe,no_severe,no_severe
complex_crossdocked_000006__cand_0001,complex_crossdocked_000006,raw_generated,pocket10_all_atoms,0.4,6,2,1.853840404509583,0.9308075904846191,0.4469938278198242,severe,severe,severe
complex_crossdocked_000006__cand_0001,complex_crossdocked_000006,standardized_generated,pocket10_all_atoms,0.4,6,2,1.853840404509583,0.9308075904846191,0.4469938278198242,severe,severe,severe
complex_crossdocked_000006__cand_0002,complex_crossdocked_000006,raw_generated,pocket10_all_atoms,0.4,1,0,2.53288522458206e-05,0.005032777786254883,0.005032777786254883,no_severe,no_severe,no_severe
complex_crossdocked_000006__cand_0002,complex_crossdocked_000006,standardized_generated,pocket10_all_atoms,0.4,1,0,2.53288522458206e-05,0.005032777786254883,0.005032777786254883,no_severe,no_severe,no_severe
complex_crossdocked_000006__cand_0003,complex_crossdocked_000006,raw_generated,pocket10_all_atoms,0.4,9,4,1.2670598622476064,0.61686110496521,0.32415951622856987,severe,severe,severe
complex_crossdocked_000006__cand_0003,complex_crossdocked_000006,standardized_generated,pocket10_all_atoms,0.4,9,4,1.2670598622476064,0.61686110496521,0.32415951622856987,severe,severe,severe
complex_crossdocked_000006__cand_0006,complex_crossdocked_000006,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000006__cand_0006,complex_crossdocked_000006,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000006__cand_0008,complex_crossdocked_000006,raw_generated,pocket10_all_atoms,0.4,6,2,1.7445489623935515,1.1262515783309937,0.41119001309076947,severe,severe,severe
complex_crossdocked_000006__cand_0008,complex_crossdocked_000006,standardized_generated,pocket10_all_atoms,0.4,6,2,1.7445489623935515,1.1262515783309937,0.41119001309076947,severe,severe,severe
complex_crossdocked_000006__cand_0010,complex_crossdocked_000006,raw_generated,pocket10_all_atoms,0.4,53,32,25.774864792308207,1.7578175067901611,0.5721057338534661,severe,severe,severe
complex_crossdocked_000006__cand_0010,complex_crossdocked_000006,standardized_generated,pocket10_all_atoms,0.4,53,32,25.774864792308207,1.7578175067901611,0.5721057338534661,severe,severe,severe
complex_crossdocked_000006__cand_0011,complex_crossdocked_000006,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000006__cand_0011,complex_crossdocked_000006,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000006__cand_0012,complex_crossdocked_000006,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000006__cand_0012,complex_crossdocked_000006,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000006__cand_0013,complex_crossdocked_000006,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000006__cand_0013,complex_crossdocked_000006,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000006__cand_0014,complex_crossdocked_000006,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000006__cand_0014,complex_crossdocked_000006,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000006__cand_0018,complex_crossdocked_000006,raw_generated,pocket10_all_atoms,0.4,1,0,7.069451385177672e-06,0.002658843994140625,0.002658843994140625,no_severe,no_severe,no_severe
complex_crossdocked_000006__cand_0018,complex_crossdocked_000006,standardized_generated,pocket10_all_atoms,0.4,1,0,7.069451385177672e-06,0.002658843994140625,0.002658843994140625,no_severe,no_severe,no_severe
complex_crossdocked_000006__cand_0019,complex_crossdocked_000006,raw_generated,pocket10_all_atoms,0.4,1,0,0.006490868982155007,0.0805659294128418,0.0805659294128418,no_severe,no_severe,no_severe
complex_crossdocked_000006__cand_0019,complex_crossdocked_000006,standardized_generated,pocket10_all_atoms,0.4,1,0,0.006490868982155007,0.0805659294128418,0.0805659294128418,no_severe,no_severe,no_severe
complex_crossdocked_000006__cand_0020,complex_crossdocked_000006,raw_generated,pocket10_all_atoms,0.4,41,28,36.584450590945906,1.8502678871154785,0.7995766284989148,severe,severe,severe
complex_crossdocked_000006__cand_0020,complex_crossdocked_000006,standardized_generated,pocket10_all_atoms,0.4,41,28,36.584450590945906,1.8502678871154785,0.7995766284989148,severe,severe,severe
complex_crossdocked_000007__cand_0001,complex_crossdocked_000007,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0001,complex_crossdocked_000007,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0003,complex_crossdocked_000007,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0003,complex_crossdocked_000007,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0006,complex_crossdocked_000007,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0006,complex_crossdocked_000007,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0007,complex_crossdocked_000007,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0007,complex_crossdocked_000007,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0010,complex_crossdocked_000007,raw_generated,pocket10_all_atoms,0.4,1,0,8.179701785593352e-05,0.009044170379638672,0.009044170379638672,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0010,complex_crossdocked_000007,standardized_generated,pocket10_all_atoms,0.4,1,0,8.179701785593352e-05,0.009044170379638672,0.009044170379638672,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0012,complex_crossdocked_000007,raw_generated,pocket10_all_atoms,0.4,1,0,0.00020777234590241278,0.014414310455322266,0.014414310455322266,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0012,complex_crossdocked_000007,standardized_generated,pocket10_all_atoms,0.4,1,0,0.00020777234590241278,0.014414310455322266,0.014414310455322266,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0013,complex_crossdocked_000007,raw_generated,pocket10_all_atoms,0.4,1,0,0.00014774538635720091,0.01215505599975586,0.01215505599975586,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0013,complex_crossdocked_000007,standardized_generated,pocket10_all_atoms,0.4,1,0,0.00014774538635720091,0.01215505599975586,0.01215505599975586,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0014,complex_crossdocked_000007,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0014,complex_crossdocked_000007,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0015,complex_crossdocked_000007,raw_generated,pocket10_all_atoms,0.4,2,1,0.16434384783843825,0.40535974502563477,0.20529353618621826,severe,severe,no_severe
complex_crossdocked_000007__cand_0015,complex_crossdocked_000007,standardized_generated,pocket10_all_atoms,0.4,2,1,0.16434384783843825,0.40535974502563477,0.20529353618621826,severe,severe,no_severe
complex_crossdocked_000007__cand_0016,complex_crossdocked_000007,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0016,complex_crossdocked_000007,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0017,complex_crossdocked_000007,raw_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
complex_crossdocked_000007__cand_0017,complex_crossdocked_000007,standardized_generated,pocket10_all_atoms,0.4,0,0,0.0,0.0,0.0,no_severe,no_severe,no_severe
